Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
9.900000000000000000e+01,2.915643839212276323e-01,2.517041502261500696e+01,0.000000000000000000e+00,-1.513261204180242494e+05
1.000000000000000000e+02,2.982980410544991967e-01,2.517958457130356820e+01,0.000000000000000000e+00,-1.519951147059024370e+05
1.010000000000000000e+02,3.067365748693117733e-01,2.517748193492241171e+01,0.000000000000000000e+00,-1.526394297455477645e+05
1.020000000000000000e+02,3.160413164340660774e-01,2.517720563374096443e+01,0.000000000000000000e+00,-1.532609554427356343e+05
1.030000000000000000e+02,3.250551566856262342e-01,2.517773510873653464e+01,0.000000000000000000e+00,-1.538573808197673643e+05
1.040000000000000000e+02,3.333521304271922503e-01,2.519701847704273590e+01,0.000000000000000000e+00,-1.544286585085314873e+05
1.050000000000000000e+02,3.408084117959934156e-01,2.520190496005262659e+01,0.000000000000000000e+00,-1.549753093917766819e+05
1.060000000000000000e+02,3.461032651460744791e-01,2.521332858517495268e+01,0.000000000000000000e+00,-1.555017993516773276e+05
1.070000000000000000e+02,3.528252467002521153e-01,2.518685475420678443e+01,0.000000000000000000e+00,-1.560005792729361565e+05
1.080000000000000000e+02,3.597461700927119255e-01,2.520643788751716130e+01,0.000000000000000000e+00,-1.564763782456392073e+05
1.090000000000000000e+02,3.663360492693271131e-01,2.522418715962568214e+01,0.000000000000000000e+00,-1.569298729800468718e+05
1.100000000000000000e+02,3.723868069903434330e-01,2.522652906040739751e+01,0.000000000000000000e+00,-1.573562260346510448e+05
1.110000000000000000e+02,3.763316313640947541e-01,2.523377700383738542e+01,0.000000000000000000e+00,-1.577609360437760479e+05
1.120000000000000000e+02,3.820082303132034673e-01,2.522918414173141244e+01,0.000000000000000000e+00,-1.581447202624214115e+05
1.130000000000000000e+02,3.881203666464844715e-01,2.523795663553520896e+01,0.000000000000000000e+00,-1.585015113013660884e+05
1.140000000000000000e+02,3.940753416398162789e-01,2.524427957462759409e+01,0.000000000000000000e+00,-1.588367827014417562e+05
1.150000000000000000e+02,3.996199944770467138e-01,2.525162200345524610e+01,0.000000000000000000e+00,-1.591468824331723736e+05
1.160000000000000000e+02,4.027434689651032684e-01,2.525741427042938625e+01,0.000000000000000000e+00,-1.594330235488538165e+05
1.170000000000000000e+02,4.078258558433719427e-01,2.525609724293607172e+01,0.000000000000000000e+00,-1.596963106559184962e+05
1.180000000000000000e+02,4.135052666158897106e-01,2.528712705962459495e+01,0.000000000000000000e+00,-1.599367705112010590e+05
1.190000000000000000e+02,4.191387849663908982e-01,2.529345542227995125e+01,0.000000000000000000e+00,-1.601591784756970592e+05
1.200000000000000000e+02,4.244398630760158886e-01,2.530419121564604978e+01,0.000000000000000000e+00,-1.603593473651609675e+05
1.210000000000000000e+02,4.034884908221034738e-01,2.533009602912624558e+01,-1.843069214373826981e-03,-1.605382523959687678e+05
1.220000000000000000e+02,3.857859793761343470e-01,2.533940135048826292e+01,0.000000000000000000e+00,-1.606968436938146478e+05
1.230000000000000000e+02,3.708434897678077879e-01,2.536272291821807556e+01,0.000000000000000000e+00,-1.608338326363704982e+05
1.240000000000000000e+02,3.582026833674955557e-01,2.536099893417304330e+01,0.000000000000000000e+00,-1.609492282530159573e+05
1.250000000000000000e+02,3.474776673680454731e-01,2.536684367712076948e+01,0.000000000000000000e+00,-1.610460246800728200e+05
1.260000000000000000e+02,3.650778702957895305e-01,2.538531550494886702e+01,0.000000000000000000e+00,-1.611219393179728067e+05
1.270000000000000000e+02,3.827492218131673951e-01,2.540905700252120525e+01,0.000000000000000000e+00,-1.611786585610705079e+05
1.280000000000000000e+02,3.990744373881413010e-01,2.541471285504421118e+01,0.000000000000000000e+00,-1.612137912225061445e+05
1.290000000000000000e+02,4.136825766901213175e-01,2.543191358946824465e+01,0.000000000000000000e+00,-1.612349373075080221e+05
1.300000000000000000e+02,4.265685058916065531e-01,2.543588226622254211e+01,0.000000000000000000e+00,-1.612365890789193218e+05
1.310000000000000000e+02,4.178600671870609795e-01,2.544849452604133688e+01,0.000000000000000000e+00,-1.612210674626676482e+05
1.320000000000000000e+02,4.117762997142240811e-01,2.545700949285077641e+01,0.000000000000000000e+00,-1.611860479979758966e+05
1.330000000000000000e+02,4.068892189430929895e-01,2.545318120752268598e+01,0.000000000000000000e+00,-1.611342311064713285e+05
1.340000000000000000e+02,4.025917835754028729e-01,2.547573398739832840e+01,0.000000000000000000e+00,-1.610704512338417990e+05
1.350000000000000000e+02,3.986885320817192824e-01,2.547982462695061656e+01,0.000000000000000000e+00,-1.609903577717536245e+05
1.360000000000000000e+02,3.967065623664596252e-01,2.548572282513304899e+01,0.000000000000000000e+00,-1.608954047785685398e+05
1.370000000000000000e+02,3.966003541417003619e-01,2.548373383505317591e+01,0.000000000000000000e+00,-1.607857406697619590e+05
1.380000000000000000e+02,3.965740966954638957e-01,2.548491457577702590e+01,0.000000000000000000e+00,-1.606621913898247294e+05
1.390000000000000000e+02,3.962453454285237431e-01,2.548009570228308007e+01,0.000000000000000000e+00,-1.605225980286212289e+05
1.400000000000000000e+02,3.956299053644493080e-01,2.548728722528360890e+01,0.000000000000000000e+00,-1.603728959652706108e+05
1.410000000000000000e+02,3.943426822314265445e-01,2.549780105796966012e+01,0.000000000000000000e+00,-1.602104897191876953e+05
1.420000000000000000e+02,3.945658942274241632e-01,2.551068860190432019e+01,0.000000000000000000e+00,-1.600344885931732133e+05
1.430000000000000000e+02,3.945779162330853018e-01,2.552468440623061596e+01,0.000000000000000000e+00,-1.598499771500590141e+05
1.440000000000000000e+02,3.942353942093831942e-01,2.552011644380581501e+01,0.000000000000000000e+00,-1.596545271847816184e+05
1.450000000000000000e+02,3.936378598204207657e-01,2.551329654155550841e+01,0.000000000000000000e+00,-1.594443696994085622e+05
1.460000000000000000e+02,3.941904718264316876e-01,2.550684294825924781e+01,0.000000000000000000e+00,-1.592266849714936106e+05
1.470000000000000000e+02,3.957491588148838724e-01,2.550511365044901524e+01,0.000000000000000000e+00,-1.590043991317786567e+05
1.480000000000000000e+02,3.967020666708734322e-01,2.551815745782467459e+01,0.000000000000000000e+00,-1.587689936279354733e+05
1.490000000000000000e+02,3.971079229752276785e-01,2.551702281145372808e+01,0.000000000000000000e+00,-1.585251942670574063e+05
1.500000000000000000e+02,3.971498401226046249e-01,2.552593309825719103e+01,0.000000000000000000e+00,-1.582745647621748212e+05
1.510000000000000000e+02,4.038688875294658143e-01,2.552536190789109583e+01,-1.808882574550807476e-03,-1.580170102069727727e+05
1.520000000000000000e+02,4.109096544569569853e-01,2.553685175431889576e+01,0.000000000000000000e+00,-1.577522214531809441e+05
1.530000000000000000e+02,4.166192619715404222e-01,2.555960804601056680e+01,0.000000000000000000e+00,-1.574830380648933933e+05
1.540000000000000000e+02,4.211874728189526351e-01,2.557784950956533976e+01,0.000000000000000000e+00,-1.572080837597392965e+05
1.550000000000000000e+02,4.248814361526466743e-01,2.560295968587995219e+01,0.000000000000000000e+00,-1.569303337189672166e+05
1.560000000000000000e+02,4.377203630964021097e-01,2.561562632244849880e+01,0.000000000000000000e+00,-1.566470090395909210e+05
1.570000000000000000e+02,4.500908249191293287e-01,2.562249137496333518e+01,0.000000000000000000e+00,-1.563581508354609250e+05
1.580000000000000000e+02,4.605841130030968733e-01,2.562789704320969619e+01,0.000000000000000000e+00,-1.560664973936933675e+05
1.590000000000000000e+02,4.694960651257437112e-01,2.563892603930131386e+01,0.000000000000000000e+00,-1.557703619689512998e+05
1.600000000000000000e+02,4.771254202420747159e-01,2.562479402547045026e+01,0.000000000000000000e+00,-1.554750362682371633e+05
1.610000000000000000e+02,5.107441463133508552e-01,2.560378931366732758e+01,0.000000000000000000e+00,-1.551761271809993195e+05
1.620000000000000000e+02,5.422416579642216350e-01,2.562619234860142825e+01,0.000000000000000000e+00,-1.548801067116872291e+05
1.630000000000000000e+02,5.699239847999180153e-01,2.563006170581301291e+01,0.000000000000000000e+00,-1.545809568925853237e+05
1.640000000000000000e+02,5.940308166004779622e-01,2.565118909609079978e+01,0.000000000000000000e+00,-1.542792923742529820e+05
1.650000000000000000e+02,6.149640046492754752e-01,2.566284724650914839e+01,0.000000000000000000e+00,-1.539781713807748747e+05
1.660000000000000000e+02,6.293529614423133411e-01,2.566389686985922935e+01,0.000000000000000000e+00,-1.536781207586745440e+05
1.670000000000000000e+02,6.450804573082599136e-01,2.567027784691610393e+01,0.000000000000000000e+00,-1.533786851938062464e+05
1.680000000000000000e+02,6.600547742764526493e-01,2.571048341124203418e+01,0.000000000000000000e+00,-1.530787382660367584e+05
1.690000000000000000e+02,6.737771659221746257e-01,2.571709933861778552e+01,0.000000000000000000e+00,-1.527782364442595572e+05
1.700000000000000000e+02,6.861199319991513335e-01,2.570864487887622829e+01,0.000000000000000000e+00,-1.524824847025759518e+05
1.710000000000000000e+02,6.909966699797939205e-01,2.571849908579002530e+01,0.000000000000000000e+00,-1.521875429341743875e+05
1.720000000000000000e+02,6.992588914481924212e-01,2.572174848653060408e+01,0.000000000000000000e+00,-1.518974336432987475e+05
1.730000000000000000e+02,7.085837919934097062e-01,2.571421441899935445e+01,0.000000000000000000e+00,-1.516052282974941481e+05
1.740000000000000000e+02,7.178728888441918699e-01,2.571975165940457941e+01,0.000000000000000000e+00,-1.513174471075235051e+05
1.750000000000000000e+02,7.266292270891372418e-01,2.570844544118329011e+01,0.000000000000000000e+00,-1.510347136763592716e+05
1.760000000000000000e+02,7.257132210796096716e-01,2.571080504084129359e+01,0.000000000000000000e+00,-1.507574101435918419e+05
1.770000000000000000e+02,7.289053996567765870e-01,2.572946719834057205e+01,0.000000000000000000e+00,-1.504808265028487658e+05
1.780000000000000000e+02,7.339147743531062584e-01,2.574532930502863692e+01,0.000000000000000000e+00,-1.502069851394645229e+05
1.790000000000000000e+02,7.395507463597188469e-01,2.576009984770749384e+01,0.000000000000000000e+00,-1.499418565744973021e+05
1.800000000000000000e+02,7.452121590592466482e-01,2.575954417769774452e+01,0.000000000000000000e+00,-1.496783573071622814e+05
1.810000000000000000e+02,7.452385782323363017e-01,2.575239342986010271e+01,-2.397632692009210587e-03,-1.494203751074357133e+05
1.820000000000000000e+02,7.494275472145215389e-01,2.574591560632632437e+01,0.000000000000000000e+00,-1.491662831496447907e+05
1.830000000000000000e+02,7.553868198230002662e-01,2.576201633844553029e+01,0.000000000000000000e+00,-1.489194976527788676e+05
1.840000000000000000e+02,7.618855575453775675e-01,2.577669527702161290e+01,0.000000000000000000e+00,-1.486730790646967071e+05
1.850000000000000000e+02,7.683147825314651236e-01,2.578429418331910483e+01,0.000000000000000000e+00,-1.484341179752779426e+05
1.860000000000000000e+02,7.667707510466583720e-01,2.579638086993109880e+01,0.000000000000000000e+00,-1.482009065036048123e+05
1.870000000000000000e+02,7.696457711665802837e-01,2.580869271893759276e+01,0.000000000000000000e+00,-1.479722024242408806e+05
1.880000000000000000e+02,7.745196288288664910e-01,2.583802564593622364e+01,0.000000000000000000e+00,-1.477483364543034695e+05
1.890000000000000000e+02,7.801186440126725019e-01,2.585335652810831775e+01,0.000000000000000000e+00,-1.475273110850488010e+05
1.900000000000000000e+02,7.857967381825496922e-01,2.585727723606947848e+01,0.000000000000000000e+00,-1.473174951837223489e+05
1.910000000000000000e+02,1.999833251427078551e+02,2.585334333521390704e+01,0.000000000000000000e+00,-1.471124202737031737e+05
1.920000000000000000e+02,4.011806831435816321e+02,2.587075539078545816e+01,0.000000000000000000e+00,-1.469112436763824080e+05
1.930000000000000000e+02,6.063898462670663321e+02,2.587365731983387107e+01,0.000000000000000000e+00,-1.467164886775907944e+05
1.940000000000000000e+02,7.796092345425871599e+02,2.587878589335200274e+01,0.000000000000000000e+00,-1.465257493387577706e+05
1.950000000000000000e+02,9.256893699397022601e+02,2.587091874753335219e+01,0.000000000000000000e+00,-1.463401660555571725e+05
1.960000000000000000e+02,1.058747635837682537e+03,2.589090993197451951e+01,0.000000000000000000e+00,-1.461617553319142025e+05
1.970000000000000000e+02,1.170453650553093667e+03,2.588332502609988239e+01,0.000000000000000000e+00,-1.459867367502041743e+05
1.980000000000000000e+02,1.264068130319502870e+03,2.587196086213361568e+01,0.000000000000000000e+00,-1.458161297812377743e+05
1.990000000000000000e+02,1.342343204526341879e+03,2.587722145915756045e+01,0.000000000000000000e+00,-1.456548514523135091e+05
2.000000000000000000e+02,1.407602832732912702e+03,2.587627996391425356e+01,0.000000000000000000e+00,-1.454987280969248968e+05
2.010000000000000000e+02,1.469945693834930580e+03,2.587600843658657723e+01,0.000000000000000000e+00,-1.453466922627348395e+05
2.020000000000000000e+02,1.521592872609160395e+03,2.589424227167084425e+01,0.000000000000000000e+00,-1.452001021046724927e+05
2.030000000000000000e+02,1.564172262719139553e+03,2.590787137505515858e+01,0.000000000000000000e+00,-1.450551218331207347e+05
2.040000000000000000e+02,1.599057288843014703e+03,2.591029377270761813e+01,0.000000000000000000e+00,-1.449150117898059834e+05
2.050000000000000000e+02,1.627407197597767436e+03,2.590166663262053248e+01,0.000000000000000000e+00,-1.447818467054366483e+05
2.060000000000000000e+02,1.660695169541711721e+03,2.591000629069277039e+01,0.000000000000000000e+00,-1.446505418973242922e+05
2.070000000000000000e+02,1.687635824593751749e+03,2.591928414251601254e+01,0.000000000000000000e+00,-1.445248058916265727e+05
2.080000000000000000e+02,1.709196818435580553e+03,2.592253147935421964e+01,0.000000000000000000e+00,-1.444038915071176016e+05
2.090000000000000000e+02,1.726193120253175493e+03,2.592559288361001890e+01,0.000000000000000000e+00,-1.442847522140208457e+05
2.100000000000000000e+02,1.739311385150896513e+03,2.593164526442220463e+01,0.000000000000000000e+00,-1.441669776616899762e+05
2.110000000000000000e+02,1.759854027439206902e+03,2.594133126211997364e+01,1.376993861049413681e-02,-1.440524573506448069e+05
2.120000000000000000e+02,1.775961674791546784e+03,2.595338598065389490e+01,0.000000000000000000e+00,-1.439427371150586405e+05
2.130000000000000000e+02,1.788312145884668553e+03,2.595512901691723684e+01,0.000000000000000000e+00,-1.438351221133184736e+05
2.140000000000000000e+02,1.797475137582591742e+03,2.597137233053287986e+01,0.000000000000000000e+00,-1.437288649475975835e+05
2.150000000000000000e+02,1.803929648436028174e+03,2.595763645885914528e+01,0.000000000000000000e+00,-1.436242137824709644e+05
2.160000000000000000e+02,1.818027397774616475e+03,2.595346714572422187e+01,0.000000000000000000e+00,-1.435204295747893339e+05
2.170000000000000000e+02,1.828665129407785344e+03,2.595429301298873170e+01,0.000000000000000000e+00,-1.434190322649064474e+05
2.180000000000000000e+02,1.836372393364585150e+03,2.594422515438564147e+01,0.000000000000000000e+00,-1.433171067819384625e+05
2.190000000000000000e+02,1.841593476672633642e+03,2.594725570565927697e+01,0.000000000000000000e+00,-1.432189513903532061e+05
2.200000000000000000e+02,1.844701254040812955e+03,2.593210556291349178e+01,0.000000000000000000e+00,-1.431209298698241182e+05
2.210000000000000000e+02,1.849345766712189970e+03,2.592244098346756687e+01,0.000000000000000000e+00,-1.430214999589107465e+05
2.220000000000000000e+02,1.852003335048825875e+03,2.592750753482212289e+01,0.000000000000000000e+00,-1.429205155931962072e+05
2.230000000000000000e+02,1.852968467264563969e+03,2.592192590726453716e+01,0.000000000000000000e+00,-1.428224533286068763e+05
2.240000000000000000e+02,1.852488512551297163e+03,2.591436834929496058e+01,0.000000000000000000e+00,-1.427229622109708434e+05
2.250000000000000000e+02,1.850771246633714100e+03,2.593001871037442285e+01,0.000000000000000000e+00,-1.426220728852587054e+05
2.260000000000000000e+02,1.854228755052036377e+03,2.592160306166582373e+01,0.000000000000000000e+00,-1.425195142827057862e+05
2.270000000000000000e+02,1.855882397806226436e+03,2.591563722576139739e+01,0.000000000000000000e+00,-1.424173494390963751e+05
2.280000000000000000e+02,1.855997832069111837e+03,2.591241007993775014e+01,0.000000000000000000e+00,-1.423136525866693992e+05
