Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
4.400000000000000000e+01,3.084667641909837243e+02,2.522314294854534111e+01,0.000000000000000000e+00,-2.550737858880830754e+04
4.500000000000000000e+01,3.912552107609210452e+02,2.523132840933828902e+01,0.000000000000000000e+00,-2.541281922800988104e+04
4.600000000000000000e+01,4.797098255371197979e+02,2.522366378696453282e+01,0.000000000000000000e+00,-2.531828361167047115e+04
4.700000000000000000e+01,5.729615381938282326e+02,2.522174592881452071e+01,0.000000000000000000e+00,-2.522232563485592982e+04
4.800000000000000000e+01,6.513407987582291980e+02,2.519086903160077284e+01,0.000000000000000000e+00,-2.512548851124704743e+04
4.900000000000000000e+01,7.168496788291956818e+02,2.518199065600235187e+01,0.000000000000000000e+00,-2.502801637283516538e+04
5.000000000000000000e+01,7.712111038644557084e+02,2.518850506039483861e+01,0.000000000000000000e+00,-2.493009494123341938e+04
5.100000000000000000e+01,8.040035463316206688e+02,2.518431920491863707e+01,0.000000000000000000e+00,-2.483071551499424459e+04
5.200000000000000000e+01,8.301433922251956119e+02,2.518883787017234610e+01,0.000000000000000000e+00,-2.473113012163912936e+04
5.300000000000000000e+01,8.504759967633040105e+02,2.519828930851763360e+01,0.000000000000000000e+00,-2.463095556257938370e+04
5.400000000000000000e+01,8.657315679529788213e+02,2.520511076876947953e+01,0.000000000000000000e+00,-2.452942711769648668e+04
5.500000000000000000e+01,8.765392870197576940e+02,2.522390813857628444e+01,0.000000000000000000e+00,-2.442786428211240491e+04
5.600000000000000000e+01,9.112131429046359017e+02,2.521833334059355636e+01,0.000000000000000000e+00,-2.432565157583397377e+04
5.700000000000000000e+01,9.387172927761216670e+02,2.520122139830554531e+01,0.000000000000000000e+00,-2.422332157906474458e+04
5.800000000000000000e+01,9.600033616935355667e+02,2.519686480299488451e+01,0.000000000000000000e+00,-2.412050933623316087e+04
5.900000000000000000e+01,9.758924235656093060e+02,2.519404779159197361e+01,0.000000000000000000e+00,-2.401758782673760288e+04
6.000000000000000000e+01,9.870923500011577971e+02,2.518795109597045112e+01,0.000000000000000000e+00,-2.391422546682671236e+04
6.100000000000000000e+01,9.943033684852040324e+02,2.518905827135807129e+01,-3.219539532437920570e-03,-2.381079463955699612e+04
6.200000000000000000e+01,9.980007868119909062e+02,2.517587396185546922e+01,0.000000000000000000e+00,-2.370669650734738389e+04
6.300000000000000000e+01,9.986235318674577002e+02,2.515212516728368897e+01,0.000000000000000000e+00,-2.360302179289969718e+04
6.400000000000000000e+01,9.965481683420316585e+02,2.516089998599953859e+01,0.000000000000000000e+00,-2.349910060009126028e+04
6.500000000000000000e+01,9.920956741760305704e+02,2.516454251436512735e+01,0.000000000000000000e+00,-2.339486996960440956e+04
6.600000000000000000e+01,9.866689619259655046e+02,2.517280550579773646e+01,0.000000000000000000e+00,-2.329099731007031005e+04
6.700000000000000000e+01,9.793197043681368541e+02,2.517769756576644369e+01,0.000000000000000000e+00,-2.318724820679156983e+04
6.800000000000000000e+01,9.702646282997596927e+02,2.518433678939998543e+01,0.000000000000000000e+00,-2.308331756721364945e+04
6.900000000000000000e+01,9.596854138928235898e+02,2.518549355578723947e+01,0.000000000000000000e+00,-2.297980180058813130e+04
7.000000000000000000e+01,9.477311979484843505e+02,2.519278510059380949e+01,0.000000000000000000e+00,-2.287642060291173766e+04
7.100000000000000000e+01,9.611100778858874492e+02,2.519173288546816281e+01,0.000000000000000000e+00,-2.277329287759872750e+04
7.200000000000000000e+01,9.701998161786450510e+02,2.519139977880895742e+01,0.000000000000000000e+00,-2.267026211021340350e+04
7.300000000000000000e+01,9.755453970039807245e+02,2.518069914311246293e+01,0.000000000000000000e+00,-2.256780839570152966e+04
7.400000000000000000e+01,9.776160810766234590e+02,2.516838844757351978e+01,0.000000000000000000e+00,-2.246619774317110932e+04
7.500000000000000000e+01,9.768141860053982555e+02,2.516923517067737492e+01,0.000000000000000000e+00,-2.236480201429694353e+04
7.600000000000000000e+01,9.741953058995759420e+02,2.516094367826653766e+01,0.000000000000000000e+00,-2.226374764555278671e+04
7.700000000000000000e+01,9.693233518187487334e+02,2.516829594587784058e+01,0.000000000000000000e+00,-2.216329872817254000e+04
7.800000000000000000e+01,9.624653363706198661e+02,2.515193359663690487e+01,0.000000000000000000e+00,-2.206281923841305615e+04
7.900000000000000000e+01,9.538480225442851861e+02,2.515033732150222789e+01,0.000000000000000000e+00,-2.196333796618114866e+04
8.000000000000000000e+01,9.436613152792519941e+02,2.513178153524915714e+01,0.000000000000000000e+00,-2.186447127291944344e+04
8.100000000000000000e+01,9.299521084871983021e+02,2.511251784052824831e+01,0.000000000000000000e+00,-2.176591022733598584e+04
8.200000000000000000e+01,9.151828149668909873e+02,2.510694372610441860e+01,0.000000000000000000e+00,-2.166787633369866307e+04
8.300000000000000000e+01,8.994062240410961522e+02,2.510655811209103661e+01,0.000000000000000000e+00,-2.157009030799598986e+04
8.400000000000000000e+01,8.826530113298572360e+02,2.509827481901355739e+01,0.000000000000000000e+00,-2.147416691358977914e+04
