Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
1.900000000000000000e+01,1.903258614000229998e-01,2.512436638509783293e+01,0.000000000000000000e+00,-3.202620412317802547e+05
2.000000000000000000e+01,1.979157983118969288e-01,2.513399280568581062e+01,0.000000000000000000e+00,-3.198655240864951629e+05
2.100000000000000000e+01,1.908856081925268122e-01,2.514903207159022713e+01,0.000000000000000000e+00,-3.194503031339482986e+05
2.200000000000000000e+01,1.850333758978509602e-01,2.514591739776425428e+01,0.000000000000000000e+00,-3.190163330225275131e+05
2.300000000000000000e+01,1.801116990242004612e-01,2.514500764526664156e+01,0.000000000000000000e+00,-3.185637164093194297e+05
2.400000000000000000e+01,1.759596539190618758e-01,2.515736435297952056e+01,0.000000000000000000e+00,-3.180949178577698185e+05
2.500000000000000000e+01,1.724496587222647259e-01,2.514826772321847415e+01,0.000000000000000000e+00,-3.176080828964018147e+05
2.600000000000000000e+01,1.696185312680278945e-01,2.514064876298523288e+01,0.000000000000000000e+00,-3.171084957556930603e+05
2.700000000000000000e+01,1.675426571330781433e-01,2.513476634943154053e+01,0.000000000000000000e+00,-3.165884078724502469e+05
2.800000000000000000e+01,1.659457343927891182e-01,2.513671438828370341e+01,0.000000000000000000e+00,-3.160601877903040731e+05
2.900000000000000000e+01,1.646914267603278859e-01,2.514459607471574643e+01,0.000000000000000000e+00,-3.155168998919276055e+05
3.000000000000000000e+01,1.636961841540723328e-01,2.515800211115315932e+01,0.000000000000000000e+00,-3.149555833592308918e+05
3.100000000000000000e+01,1.787309102410462869e-01,2.517490700844910378e+01,4.103818442672491074e-03,-3.143677460914750118e+05
3.200000000000000000e+01,1.924398110996271283e-01,2.517306698409488419e+01,0.000000000000000000e+00,-3.137735903861937695e+05
3.300000000000000000e+01,2.040882176159448391e-01,2.518954798751212820e+01,0.000000000000000000e+00,-3.131618820836917730e+05
3.400000000000000000e+01,2.139880806075795672e-01,2.520206291801447662e+01,0.000000000000000000e+00,-3.125376975482346606e+05
3.500000000000000000e+01,2.224482340817201254e-01,2.520159757118371857e+01,0.000000000000000000e+00,-3.118959684600200853e+05
3.600000000000000000e+01,2.336506004196087782e-01,2.519355547604094525e+01,0.000000000000000000e+00,-3.112416176407429157e+05
3.700000000000000000e+01,2.440161065793753081e-01,2.519721826282522414e+01,0.000000000000000000e+00,-3.105734472742989892e+05
3.800000000000000000e+01,2.529029093256435212e-01,2.518601800516796274e+01,0.000000000000000000e+00,-3.098896019115139497e+05
3.900000000000000000e+01,2.605378364224626431e-01,2.518304578720371367e+01,0.000000000000000000e+00,-3.091903432147791609e+05
4.000000000000000000e+01,2.671267905403958420e-01,2.517109536386480784e+01,0.000000000000000000e+00,-3.084785823248177185e+05
4.100000000000000000e+01,2.561111736200972766e-01,2.516645882706218984e+01,0.000000000000000000e+00,-3.077524598006784217e+05
4.200000000000000000e+01,2.469342854448880187e-01,2.518779195987534436e+01,0.000000000000000000e+00,-3.070155093002620852e+05
4.300000000000000000e+01,2.392477743981367144e-01,2.519043698765755579e+01,0.000000000000000000e+00,-3.062616554853658308e+05
4.400000000000000000e+01,2.327808347964314128e-01,2.520053631772941216e+01,0.000000000000000000e+00,-3.054921425796356634e+05
4.500000000000000000e+01,2.273189713477992147e-01,2.519975973238328493e+01,0.000000000000000000e+00,-3.047070341049824492e+05
4.600000000000000000e+01,2.375911985060482623e-01,2.521040196283578894e+01,0.000000000000000000e+00,-3.039165223229391268e+05
4.700000000000000000e+01,2.470997521603456870e-01,2.522103039144421999e+01,0.000000000000000000e+00,-3.031078102383458754e+05
4.800000000000000000e+01,2.552777354797949871e-01,2.523449809069188277e+01,0.000000000000000000e+00,-3.022857480248532956e+05
4.900000000000000000e+01,2.623314380409925706e-01,2.525090534947095477e+01,0.000000000000000000e+00,-3.014546953425599495e+05
5.000000000000000000e+01,2.684411904657627579e-01,2.525715018658916478e+01,0.000000000000000000e+00,-3.006137533568372601e+05
5.100000000000000000e+01,2.780496168836161797e-01,2.522906276333721109e+01,0.000000000000000000e+00,-2.997598051369503955e+05
5.200000000000000000e+01,2.877852550358670491e-01,2.524297985722805038e+01,0.000000000000000000e+00,-2.988988806917769834e+05
5.300000000000000000e+01,2.963254867926832237e-01,2.525320608147209356e+01,0.000000000000000000e+00,-2.980163477872498333e+05
5.400000000000000000e+01,3.036545556423778658e-01,2.524956637545589899e+01,0.000000000000000000e+00,-2.971247734455151949e+05
5.500000000000000000e+01,3.099302254692852809e-01,2.524968357721712664e+01,0.000000000000000000e+00,-2.962208652354683727e+05
5.600000000000000000e+01,3.124559519225155180e-01,2.525703390923945335e+01,0.000000000000000000e+00,-2.953079596718118992e+05
5.700000000000000000e+01,3.161317825004560933e-01,2.526276063874349376e+01,0.000000000000000000e+00,-2.943866634897500626e+05
5.800000000000000000e+01,3.196872369784143908e-01,2.526651260256014098e+01,0.000000000000000000e+00,-2.934556672486238531e+05
5.900000000000000000e+01,3.228819645932933247e-01,2.526417318418457825e+01,0.000000000000000000e+00,-2.925143157357890741e+05
6.000000000000000000e+01,3.256957473085889676e-01,2.526050891166587675e+01,0.000000000000000000e+00,-2.915587332190047600e+05
6.100000000000000000e+01,3.269850118467918509e-01,2.526354451527220846e+01,2.133522881194949150e-03,-2.905905164414191968e+05
6.200000000000000000e+01,3.295544439841640583e-01,2.526096211964824789e+01,0.000000000000000000e+00,-2.896110228432299918e+05
6.300000000000000000e+01,3.321507371317185542e-01,2.526155593841117764e+01,0.000000000000000000e+00,-2.886242961134876823e+05
6.400000000000000000e+01,3.345334808397733561e-01,2.526048793230474843e+01,0.000000000000000000e+00,-2.876334694639323861e+05
6.500000000000000000e+01,3.366638950684368581e-01,2.525224184713607656e+01,0.000000000000000000e+00,-2.866303121417759685e+05
6.600000000000000000e+01,3.355649015363995624e-01,2.526161187774903638e+01,0.000000000000000000e+00,-2.856134609340986935e+05
6.700000000000000000e+01,3.360529716906872633e-01,2.526527112209323178e+01,0.000000000000000000e+00,-2.845942476284040604e+05
6.800000000000000000e+01,3.369134197195486902e-01,2.526455111242672302e+01,0.000000000000000000e+00,-2.835559761552897398e+05
6.900000000000000000e+01,3.378415036447930397e-01,2.526823074796777746e+01,0.000000000000000000e+00,-2.825047101792971953e+05
7.000000000000000000e+01,3.387443971104266982e-01,2.527412212072275466e+01,0.000000000000000000e+00,-2.814436208467838587e+05
7.100000000000000000e+01,3.394801290165808672e-01,2.528229587789258304e+01,0.000000000000000000e+00,-2.803790594778399682e+05
7.200000000000000000e+01,3.415772760742315506e-01,2.526692070776552512e+01,0.000000000000000000e+00,-2.793060570069368696e+05
7.300000000000000000e+01,3.437546983404052847e-01,2.527104554279440762e+01,0.000000000000000000e+00,-2.782214504311050987e+05
7.400000000000000000e+01,3.457693372243327845e-01,2.526899807817754962e+01,0.000000000000000000e+00,-2.771286562895961688e+05
7.500000000000000000e+01,3.475772036412159149e-01,2.529045908432881262e+01,0.000000000000000000e+00,-2.760256615321011050e+05
7.600000000000000000e+01,3.442238123015810558e-01,2.529958994390777605e+01,0.000000000000000000e+00,-2.749217740501978551e+05
7.700000000000000000e+01,3.428770711841370167e-01,2.530901248690434713e+01,0.000000000000000000e+00,-2.737992321707460214e+05
7.800000000000000000e+01,3.422839540018779436e-01,2.531184778134695890e+01,0.000000000000000000e+00,-2.726726123885685229e+05
7.900000000000000000e+01,3.419153742914968763e-01,2.533196369396915060e+01,0.000000000000000000e+00,-2.715344881998175988e+05
8.000000000000000000e+01,3.415901479484994008e-01,2.534112134112336534e+01,0.000000000000000000e+00,-2.703907071705954149e+05
8.100000000000000000e+01,3.434869988598750479e-01,2.534552232948848172e+01,0.000000000000000000e+00,-2.692251213410656783e+05
8.200000000000000000e+01,3.468248944283665591e-01,2.534356984927116230e+01,0.000000000000000000e+00,-2.680588479635751573e+05
8.300000000000000000e+01,3.499168719523004789e-01,2.535411106242581170e+01,0.000000000000000000e+00,-2.668799758441877784e+05
8.400000000000000000e+01,3.524809042593279873e-01,2.537494552826913718e+01,0.000000000000000000e+00,-2.657011215295476140e+05
8.500000000000000000e+01,3.545367611064064173e-01,2.537916701224618521e+01,0.000000000000000000e+00,-2.645139540472254157e+05
8.600000000000000000e+01,3.580402049704144440e-01,2.539147092938628703e+01,0.000000000000000000e+00,-2.633064887370544020e+05
8.700000000000000000e+01,3.624557622971045778e-01,2.539330843423075379e+01,0.000000000000000000e+00,-2.620945474383573164e+05
8.800000000000000000e+01,3.660427315733271181e-01,2.538274641342804117e+01,0.000000000000000000e+00,-2.608720281333077583e+05
8.900000000000000000e+01,3.688697828897632425e-01,2.538445119985069098e+01,0.000000000000000000e+00,-2.596399710385794751e+05
9.000000000000000000e+01,3.710919725833551341e-01,2.538849888010753020e+01,0.000000000000000000e+00,-2.584008005376005895e+05
9.100000000000000000e+01,3.863753520925202745e-01,2.539406069415596434e+01,-5.110130645334720612e-03,-2.571562707455198688e+05
9.200000000000000000e+01,4.019766725149923614e-01,2.539454688989124165e+01,0.000000000000000000e+00,-2.558976391956013686e+05
9.300000000000000000e+01,4.167251028349681086e-01,2.540403035127476628e+01,0.000000000000000000e+00,-2.546339714184411860e+05
9.400000000000000000e+01,4.302245002834681475e-01,2.542143062340339199e+01,0.000000000000000000e+00,-2.533544343238763395e+05
9.500000000000000000e+01,4.423820457319046495e-01,2.540561591313205625e+01,0.000000000000000000e+00,-2.520661594950560539e+05
9.600000000000000000e+01,4.508075475654195197e-01,2.540965846102121972e+01,0.000000000000000000e+00,-2.507703175786225474e+05
9.700000000000000000e+01,4.601553802764606904e-01,2.541011665550843901e+01,0.000000000000000000e+00,-2.494613289300831384e+05
9.800000000000000000e+01,4.692677364789316075e-01,2.539731413123993420e+01,0.000000000000000000e+00,-2.481425198445824790e+05
9.900000000000000000e+01,4.778595179455370490e-01,2.540104706831174042e+01,0.000000000000000000e+00,-2.468172808488124574e+05
1.000000000000000000e+02,4.857725003247190254e-01,2.540067720819563135e+01,0.000000000000000000e+00,-2.454812519084915984e+05
1.010000000000000000e+02,4.723334065615424904e-01,2.541657759698308539e+01,0.000000000000000000e+00,-2.441387845521033159e+05
1.020000000000000000e+02,4.619387189963133911e-01,2.540095335246324382e+01,0.000000000000000000e+00,-2.427765465231018024e+05
1.030000000000000000e+02,4.530370854050053131e-01,2.540963884929631433e+01,0.000000000000000000e+00,-2.414110100994129607e+05
1.040000000000000000e+02,4.452857882854087124e-01,2.541848993766440401e+01,0.000000000000000000e+00,-2.400348495810191962e+05
1.050000000000000000e+02,4.384961134059096599e-01,2.542353597615362304e+01,0.000000000000000000e+00,-2.386461804848982138e+05
1.060000000000000000e+02,4.331112617680553667e-01,2.542584618226741000e+01,0.000000000000000000e+00,-2.372516111664896889e+05
1.070000000000000000e+02,4.302276856913184178e-01,2.543027243395348691e+01,0.000000000000000000e+00,-2.358414055794471933e+05
1.080000000000000000e+02,4.278780955274317233e-01,2.544218298045786852e+01,0.000000000000000000e+00,-2.344167155174686050e+05
1.090000000000000000e+02,4.257088505834422110e-01,2.543398311279923973e+01,0.000000000000000000e+00,-2.329921764146471978e+05
1.100000000000000000e+02,4.236398622303431116e-01,2.544354961678886795e+01,0.000000000000000000e+00,-2.315567758466060332e+05
1.110000000000000000e+02,4.166678171155062671e-01,2.543223437030016854e+01,0.000000000000000000e+00,-2.301049541580129007e+05
1.120000000000000000e+02,4.122760704834304013e-01,2.545354711083876253e+01,0.000000000000000000e+00,-2.286475905179527181e+05
1.130000000000000000e+02,4.086441244962779606e-01,2.547046195123817824e+01,0.000000000000000000e+00,-2.271824821269300301e+05
1.140000000000000000e+02,4.052861935049507647e-01,2.547064101514797940e+01,0.000000000000000000e+00,-2.257002342349834798e+05
1.150000000000000000e+02,4.020810580456709027e-01,2.545792874346181378e+01,0.000000000000000000e+00,-2.242078948337135371e+05
1.160000000000000000e+02,3.990846783349110694e-01,2.545590981846246237e+01,0.000000000000000000e+00,-2.227055560480748827e+05
1.170000000000000000e+02,3.982872769432956872e-01,2.545129263339966741e+01,0.000000000000000000e+00,-2.211924790185505990e+05
1.180000000000000000e+02,3.976676470391724560e-01,2.544776462498139225e+01,0.000000000000000000e+00,-2.196694570620445011e+05
1.190000000000000000e+02,3.968196448442151691e-01,2.545775277259508584e+01,0.000000000000000000e+00,-2.181354766120386194e+05
1.200000000000000000e+02,3.957137598682048951e-01,2.547283592326758495e+01,0.000000000000000000e+00,-2.165905522682233714e+05
1.210000000000000000e+02,3.945972545961106692e-01,2.549127031512099961e+01,-3.086082637310028076e-03,-2.150387462470893806e+05
1.220000000000000000e+02,3.955175074034251170e-01,2.550438939562577190e+01,0.000000000000000000e+00,-2.134770067702703527e+05
1.230000000000000000e+02,3.963371143608612757e-01,2.552216085353602892e+01,0.000000000000000000e+00,-2.119055024665797537e+05
1.240000000000000000e+02,3.966770470263561998e-01,2.550936560500741734e+01,0.000000000000000000e+00,-2.103257935398854315e+05
1.250000000000000000e+02,3.965516489192427718e-01,2.551942396056439577e+01,0.000000000000000000e+00,-2.087339195848595991e+05
1.260000000000000000e+02,4.039702658875539143e-01,2.552063367076378952e+01,0.000000000000000000e+00,-2.071340802183151245e+05
1.270000000000000000e+02,4.128115473633956478e-01,2.552666018271531456e+01,0.000000000000000000e+00,-2.055219722747541964e+05
1.280000000000000000e+02,4.203956131423713383e-01,2.552008984595005003e+01,0.000000000000000000e+00,-2.039007681240210659e+05
1.290000000000000000e+02,4.264796890203921276e-01,2.551816497032333686e+01,0.000000000000000000e+00,-2.022701868845722056e+05
1.300000000000000000e+02,4.312493576506607473e-01,2.551110417544918363e+01,0.000000000000000000e+00,-2.006256211215310614e+05
1.310000000000000000e+02,4.273540113619151426e-01,2.551224983254534706e+01,0.000000000000000000e+00,-1.989794761238645297e+05
1.320000000000000000e+02,4.259271118664173517e-01,2.551758600928622656e+01,0.000000000000000000e+00,-1.973188563024924952e+05
1.330000000000000000e+02,4.249165523757785223e-01,2.551247186880191364e+01,0.000000000000000000e+00,-1.956556620408146991e+05
1.340000000000000000e+02,4.237497044727112083e-01,2.551579620255489544e+01,0.000000000000000000e+00,-1.939795103660655441e+05
1.350000000000000000e+02,4.223344996412378149e-01,2.552640267426126286e+01,0.000000000000000000e+00,-1.922996265494907275e+05
1.360000000000000000e+02,4.206037997197851208e-01,2.552908692701593196e+01,0.000000000000000000e+00,-1.906072954206827271e+05
1.370000000000000000e+02,4.211527885573872476e-01,2.553211390821560656e+01,0.000000000000000000e+00,-1.889093754736818955e+05
1.380000000000000000e+02,4.218419937713202006e-01,2.554657357401207207e+01,0.000000000000000000e+00,-1.872048226361118723e+05
1.390000000000000000e+02,4.221007222493006195e-01,2.555303151398006278e+01,0.000000000000000000e+00,-1.854961117312898277e+05
1.400000000000000000e+02,4.218745589194980994e-01,2.556862130191511184e+01,0.000000000000000000e+00,-1.837778578125442727e+05
1.410000000000000000e+02,4.228714647504008273e-01,2.557174413282990599e+01,0.000000000000000000e+00,-1.820494682660266117e+05
1.420000000000000000e+02,4.259255916148106946e-01,2.557005265090666057e+01,0.000000000000000000e+00,-1.803184452518882754e+05
1.430000000000000000e+02,4.286228528073039445e-01,2.556310161306542739e+01,0.000000000000000000e+00,-1.785819145171825658e+05
1.440000000000000000e+02,4.304641383817332523e-01,2.554914542559457402e+01,0.000000000000000000e+00,-1.768362814191788493e+05
1.450000000000000000e+02,4.314922263298994753e-01,2.555560771696346123e+01,0.000000000000000000e+00,-1.750870912032119813e+05
1.460000000000000000e+02,4.360540908669272575e-01,2.555825683431583784e+01,0.000000000000000000e+00,-1.733379280707762227e+05
1.470000000000000000e+02,4.424195342450965018e-01,2.554767127140494054e+01,0.000000000000000000e+00,-1.715897437869806890e+05
1.480000000000000000e+02,4.479814255157129610e-01,2.555299359895186839e+01,0.000000000000000000e+00,-1.698350266972481913e+05
1.490000000000000000e+02,4.523638388020240209e-01,2.554694246688974246e+01,0.000000000000000000e+00,-1.680798791389741527e+05
1.500000000000000000e+02,4.556817761789506704e-01,2.552932331273682109e+01,0.000000000000000000e+00,-1.663171604366324318e+05
1.510000000000000000e+02,4.553811292040798597e-01,2.554321080760009366e+01,3.770044073462486267e-03,-1.645513874827147811e+05
1.520000000000000000e+02,4.568525096816871134e-01,2.555427544011362784e+01,0.000000000000000000e+00,-1.627881363118247828e+05
1.530000000000000000e+02,4.578380288762244898e-01,2.555531745768324470e+01,0.000000000000000000e+00,-1.610225484482853790e+05
1.540000000000000000e+02,4.582717719604122442e-01,2.557508128685807947e+01,0.000000000000000000e+00,-1.592580578506519087e+05
1.550000000000000000e+02,4.582825403419402699e-01,2.557615255072661142e+01,0.000000000000000000e+00,-1.574969942020325107e+05
1.560000000000000000e+02,4.602909021610036011e-01,2.557512205877695521e+01,0.000000000000000000e+00,-1.557305711957988970e+05
1.570000000000000000e+02,4.633840726374159891e-01,2.557540382509795762e+01,0.000000000000000000e+00,-1.539696730617778958e+05
1.580000000000000000e+02,4.655786002507578125e-01,2.557244960439896175e+01,0.000000000000000000e+00,-1.522181376296793460e+05
1.590000000000000000e+02,4.670165546970903581e-01,2.557132169033240032e+01,0.000000000000000000e+00,-1.504678381940464315e+05
1.600000000000000000e+02,4.679147788913874395e-01,2.557335717707610812e+01,0.000000000000000000e+00,-1.487224828787281876e+05
1.610000000000000000e+02,4.742868515014233011e-01,2.556583431553164942e+01,0.000000000000000000e+00,-1.469820542550952232e+05
1.620000000000000000e+02,4.811422915824773439e-01,2.555113448467344384e+01,0.000000000000000000e+00,-1.452490648282382463e+05
1.630000000000000000e+02,4.867756664656858190e-01,2.554041093219786163e+01,0.000000000000000000e+00,-1.435151827998002118e+05
1.640000000000000000e+02,4.913784484354638549e-01,2.553787402459424882e+01,0.000000000000000000e+00,-1.417967775350928423e+05
1.650000000000000000e+02,4.951739549897529735e-01,2.555182227607768297e+01,0.000000000000000000e+00,-1.400818304672195227e+05
1.660000000000000000e+02,4.893133704234329251e-01,2.555180327790881023e+01,0.000000000000000000e+00,-1.383777154183973325e+05
1.670000000000000000e+02,4.858655046435438329e-01,2.556254492791773458e+01,0.000000000000000000e+00,-1.366808139425464615e+05
1.680000000000000000e+02,4.829247366979434464e-01,2.556636701023107605e+01,0.000000000000000000e+00,-1.350037029791458626e+05
1.690000000000000000e+02,4.802021672885997683e-01,2.555768701848328917e+01,0.000000000000000000e+00,-1.333338528346224921e+05
1.700000000000000000e+02,4.776671404117109887e-01,2.555735738589344663e+01,0.000000000000000000e+00,-1.316764461030219391e+05
1.710000000000000000e+02,4.688641018642538127e-01,2.556421743500013832e+01,0.000000000000000000e+00,-1.300305755632145156e+05
1.720000000000000000e+02,4.626466178797590256e-01,2.555475095298499255e+01,0.000000000000000000e+00,-1.284013309566773969e+05
1.730000000000000000e+02,4.572117626529814682e-01,2.554968683184540978e+01,0.000000000000000000e+00,-1.267895172562287480e+05
1.740000000000000000e+02,4.522013981398346205e-01,2.555695700946588644e+01,0.000000000000000000e+00,-1.251850570175764587e+05
1.750000000000000000e+02,4.475675779357993211e-01,2.556538640455747569e+01,0.000000000000000000e+00,-1.236039109748019400e+05
1.760000000000000000e+02,4.555468210863571343e-01,2.558086748822001866e+01,0.000000000000000000e+00,-1.220402648005446681e+05
1.770000000000000000e+02,4.632884499334022355e-01,2.559094180703364785e+01,0.000000000000000000e+00,-1.204964376796980650e+05
1.780000000000000000e+02,4.698007966705177729e-01,2.556733584631913203e+01,0.000000000000000000e+00,-1.189739163779435621e+05
1.790000000000000000e+02,4.753209684972719007e-01,2.556581286132600894e+01,0.000000000000000000e+00,-1.174711321051417908e+05
1.800000000000000000e+02,4.800516476016367662e-01,2.556843734853877947e+01,0.000000000000000000e+00,-1.159847486176704260e+05
1.810000000000000000e+02,4.711506473617019797e-01,2.556416758030893632e+01,-6.340695079416036606e-03,-1.145232874971554847e+05
1.820000000000000000e+02,4.646980056534890657e-01,2.556356407352676996e+01,0.000000000000000000e+00,-1.130868127466760343e+05
1.830000000000000000e+02,4.589927359652176131e-01,2.554925675023722320e+01,0.000000000000000000e+00,-1.116674722442852799e+05
1.840000000000000000e+02,4.537656577432090943e-01,2.555218125125825068e+01,0.000000000000000000e+00,-1.102756016425731359e+05
1.850000000000000000e+02,4.489887486416457296e-01,2.555445833164132452e+01,0.000000000000000000e+00,-1.089116136650536937e+05
1.860000000000000000e+02,4.558067200963077381e-01,2.557273225451521625e+01,0.000000000000000000e+00,-1.075725533933578554e+05
1.870000000000000000e+02,4.630216397046089671e-01,2.557054893045564370e+01,0.000000000000000000e+00,-1.062657666676602530e+05
1.880000000000000000e+02,4.691622870773352605e-01,2.557944172688744899e+01,0.000000000000000000e+00,-1.049838628281070123e+05
1.890000000000000000e+02,4.743490040243102390e-01,2.557625330109136996e+01,0.000000000000000000e+00,-1.037329163865272130e+05
1.900000000000000000e+02,4.787622702678576148e-01,2.557161254411328954e+01,0.000000000000000000e+00,-1.025116949305203889e+05
1.910000000000000000e+02,4.823157221018099516e-01,2.556529681681712773e+01,0.000000000000000000e+00,-1.013216600010682887e+05
1.920000000000000000e+02,4.864861882441612329e-01,2.556238449302180271e+01,0.000000000000000000e+00,-1.001627720983011968e+05
1.930000000000000000e+02,4.900715419656233029e-01,2.556972927843399290e+01,0.000000000000000000e+00,-9.903840938220031967e+04
1.940000000000000000e+02,4.931413652014352000e-01,2.557682244939573124e+01,0.000000000000000000e+00,-9.794308417061028013e+04
1.950000000000000000e+02,4.957977332464007514e-01,2.558858992101033891e+01,0.000000000000000000e+00,-9.688225604770153586e+04
1.960000000000000000e+02,4.980367099265233244e-01,2.558268066447345035e+01,0.000000000000000000e+00,-9.586459533067009761e+04
1.970000000000000000e+02,5.008400814607713025e-01,2.559993253260411095e+01,0.000000000000000000e+00,-9.488163138646256994e+04
1.980000000000000000e+02,5.032597679906677390e-01,2.560074969145171764e+01,0.000000000000000000e+00,-9.393893463056485052e+04
1.990000000000000000e+02,5.053643117155385278e-01,2.560264687593492283e+01,0.000000000000000000e+00,-9.302574151338075171e+04
2.000000000000000000e+02,5.072240367670817207e-01,2.562909648210109737e+01,0.000000000000000000e+00,-9.215464704774509300e+04
2.010000000000000000e+02,5.039042203564394473e-01,2.560973423210390365e+01,0.000000000000000000e+00,-9.132460876705979172e+04
2.020000000000000000e+02,5.028622023744626635e-01,2.558718287486394516e+01,0.000000000000000000e+00,-9.052764564047048043e+04
2.030000000000000000e+02,5.019704480427470417e-01,2.558771727411530605e+01,0.000000000000000000e+00,-8.976972963328240439e+04
2.040000000000000000e+02,5.009456646697600934e-01,2.559876367976000466e+01,0.000000000000000000e+00,-8.905658645008846361e+04
2.050000000000000000e+02,4.998198469414539824e-01,2.561217643445034398e+01,0.000000000000000000e+00,-8.838202192493849725e+04
2.060000000000000000e+02,4.964175241738515987e-01,2.561166332534567402e+01,0.000000000000000000e+00,-8.774846368151338538e+04
2.070000000000000000e+02,4.951456282169082179e-01,2.559609079727391645e+01,0.000000000000000000e+00,-8.716110051418306830e+04
2.080000000000000000e+02,4.940284394442844285e-01,2.558440731394795620e+01,0.000000000000000000e+00,-8.662086091789547936e+04
2.090000000000000000e+02,4.928445713739103562e-01,2.558441734917587951e+01,0.000000000000000000e+00,-8.612301683789960225e+04
2.100000000000000000e+02,4.916276773870967842e-01,2.557119763673450663e+01,0.000000000000000000e+00,-8.566990041167965683e+04
2.110000000000000000e+02,4.811815926762774698e-01,2.556935880671593608e+01,1.847166422521695495e-04,-8.525783521903624933e+04
2.120000000000000000e+02,4.733269834543639143e-01,2.555655341601241304e+01,0.000000000000000000e+00,-8.489192286229609454e+04
2.130000000000000000e+02,4.664213287828040122e-01,2.556685124695968980e+01,0.000000000000000000e+00,-8.456724609692045487e+04
2.140000000000000000e+02,4.601817735868489745e-01,2.556466565210597608e+01,0.000000000000000000e+00,-8.428794457088634954e+04
2.150000000000000000e+02,4.545528380904909627e-01,2.557144089793528607e+01,0.000000000000000000e+00,-8.405568046635264182e+04
2.160000000000000000e+02,4.552699418793453301e-01,2.557255297016952156e+01,0.000000000000000000e+00,-8.386384304810725735e+04
2.170000000000000000e+02,4.573765284862024716e-01,2.556597369571153777e+01,0.000000000000000000e+00,-8.372343413472708198e+04
2.180000000000000000e+02,4.590575179257976313e-01,2.555070086775742766e+01,0.000000000000000000e+00,-8.362540475116499874e+04
2.190000000000000000e+02,4.602606904648184338e-01,2.556251838720867653e+01,0.000000000000000000e+00,-8.357145735717771458e+04
2.200000000000000000e+02,4.611082392504243233e-01,2.557313557771378854e+01,0.000000000000000000e+00,-8.357172924533262267e+04
2.210000000000000000e+02,4.609267868652594524e-01,2.554687815173006982e+01,0.000000000000000000e+00,-8.361566103097822634e+04
2.220000000000000000e+02,4.621168445206436104e-01,2.553543511959652079e+01,0.000000000000000000e+00,-8.370995738149620593e+04
2.230000000000000000e+02,4.629989250885999663e-01,2.554953914723826003e+01,0.000000000000000000e+00,-8.385076400735291827e+04
2.240000000000000000e+02,4.635430086030714047e-01,2.553672895646616325e+01,0.000000000000000000e+00,-8.404537490760129003e+04
2.250000000000000000e+02,4.638546999779844526e-01,2.552448855365448210e+01,0.000000000000000000e+00,-8.427813602640022873e+04
2.260000000000000000e+02,4.602502577233030800e-01,2.552016048081816280e+01,0.000000000000000000e+00,-8.455715144478563161e+04
2.270000000000000000e+02,4.584096631990500215e-01,2.553584558974747054e+01,0.000000000000000000e+00,-8.488372559705874301e+04
2.280000000000000000e+02,4.568051589022309456e-01,2.551349372010086469e+01,0.000000000000000000e+00,-8.525865402178851946e+04
