Time(s),Comp_Power(W),Temperature(℃),SOH_Loss(%)
8.800000000000000000e+01,3.000000000000000000e+03,2.586507061018900799e+01,0.000000000000000000e+00
8.900000000000000000e+01,3.000000000000000000e+03,2.585759586668965326e+01,0.000000000000000000e+00
9.000000000000000000e+01,3.000000000000000000e+03,2.583592493937742418e+01,-2.908331109210848808e-03
9.100000000000000000e+01,3.000000000000000000e+03,2.582484037573113156e+01,0.000000000000000000e+00
9.200000000000000000e+01,3.000000000000000000e+03,2.580931267382239369e+01,0.000000000000000000e+00
9.300000000000000000e+01,3.000000000000000000e+03,2.578787379014281100e+01,0.000000000000000000e+00
9.400000000000000000e+01,3.000000000000000000e+03,2.578651051635353753e+01,0.000000000000000000e+00
9.500000000000000000e+01,3.000000000000000000e+03,2.578217855410379045e+01,0.000000000000000000e+00
9.600000000000000000e+01,3.000000000000000000e+03,2.575316893697315734e+01,0.000000000000000000e+00
9.700000000000000000e+01,3.000000000000000000e+03,2.574492044931917434e+01,0.000000000000000000e+00
9.800000000000000000e+01,3.000000000000000000e+03,2.574183166348906582e+01,0.000000000000000000e+00
9.900000000000000000e+01,3.000000000000000000e+03,2.573078258829620779e+01,0.000000000000000000e+00
1.000000000000000000e+02,3.000000000000000000e+03,2.572643929493565196e+01,0.000000000000000000e+00
1.010000000000000000e+02,3.000000000000000000e+03,2.572165247788781173e+01,0.000000000000000000e+00
1.020000000000000000e+02,3.000000000000000000e+03,2.573259068841063879e+01,0.000000000000000000e+00
1.030000000000000000e+02,3.000000000000000000e+03,2.572619499896958928e+01,0.000000000000000000e+00
1.040000000000000000e+02,3.000000000000000000e+03,2.572638331992425620e+01,0.000000000000000000e+00
1.050000000000000000e+02,3.000000000000000000e+03,2.572947013317243758e+01,0.000000000000000000e+00
1.060000000000000000e+02,3.000000000000000000e+03,2.570742979396796812e+01,0.000000000000000000e+00
1.070000000000000000e+02,3.000000000000000000e+03,2.571401632740807841e+01,0.000000000000000000e+00
1.080000000000000000e+02,3.000000000000000000e+03,2.569550407701806094e+01,0.000000000000000000e+00
1.090000000000000000e+02,3.000000000000000000e+03,2.568266708626941153e+01,0.000000000000000000e+00
1.100000000000000000e+02,3.000000000000000000e+03,2.567433465709421014e+01,0.000000000000000000e+00
1.110000000000000000e+02,3.000000000000000000e+03,2.567164531320099741e+01,0.000000000000000000e+00
1.120000000000000000e+02,3.000000000000000000e+03,2.565850750933651625e+01,0.000000000000000000e+00
1.130000000000000000e+02,3.000000000000000000e+03,2.566850764021031495e+01,0.000000000000000000e+00
1.140000000000000000e+02,3.000000000000000000e+03,2.565860243183447054e+01,0.000000000000000000e+00
1.150000000000000000e+02,3.000000000000000000e+03,2.567053919015184960e+01,0.000000000000000000e+00
1.160000000000000000e+02,3.000000000000000000e+03,2.566662005586525908e+01,0.000000000000000000e+00
1.170000000000000000e+02,3.000000000000000000e+03,2.566557306786967629e+01,0.000000000000000000e+00
1.180000000000000000e+02,3.000000000000000000e+03,2.565548760371065740e+01,0.000000000000000000e+00
1.190000000000000000e+02,3.000000000000000000e+03,2.563079205655305159e+01,0.000000000000000000e+00
1.200000000000000000e+02,3.000000000000000000e+03,2.561415786676024453e+01,-1.740075415000319481e-03
1.210000000000000000e+02,3.000000000000000000e+03,2.561354229703208318e+01,0.000000000000000000e+00
1.220000000000000000e+02,3.000000000000000000e+03,2.561158566170915662e+01,0.000000000000000000e+00
1.230000000000000000e+02,3.000000000000000000e+03,2.561027765436094583e+01,0.000000000000000000e+00
1.240000000000000000e+02,3.000000000000000000e+03,2.558968891151446812e+01,0.000000000000000000e+00
1.250000000000000000e+02,3.000000000000000000e+03,2.558348966705010241e+01,0.000000000000000000e+00
1.260000000000000000e+02,3.000000000000000000e+03,2.555712431894193770e+01,0.000000000000000000e+00
1.270000000000000000e+02,3.000000000000000000e+03,2.554757867957483342e+01,0.000000000000000000e+00
1.280000000000000000e+02,3.000000000000000000e+03,2.553634051195878385e+01,0.000000000000000000e+00
1.290000000000000000e+02,3.000000000000000000e+03,2.552252746970501462e+01,0.000000000000000000e+00
1.300000000000000000e+02,3.000000000000000000e+03,2.551172764257348646e+01,0.000000000000000000e+00
1.310000000000000000e+02,3.000000000000000000e+03,2.548480386766200567e+01,0.000000000000000000e+00
1.320000000000000000e+02,3.000000000000000000e+03,2.546825879950458926e+01,0.000000000000000000e+00
1.330000000000000000e+02,3.000000000000000000e+03,2.544623938755251302e+01,0.000000000000000000e+00
1.340000000000000000e+02,3.000000000000000000e+03,2.544081856724731239e+01,0.000000000000000000e+00
1.350000000000000000e+02,3.000000000000000000e+03,2.543223485981896559e+01,0.000000000000000000e+00
1.360000000000000000e+02,3.000000000000000000e+03,2.542386267857098403e+01,0.000000000000000000e+00
1.370000000000000000e+02,3.000000000000000000e+03,2.541573444994697084e+01,0.000000000000000000e+00
1.380000000000000000e+02,3.000000000000000000e+03,2.541662706298006569e+01,0.000000000000000000e+00
1.390000000000000000e+02,3.000000000000000000e+03,2.541404129748250540e+01,0.000000000000000000e+00
1.400000000000000000e+02,3.000000000000000000e+03,2.540252527028780349e+01,0.000000000000000000e+00
1.410000000000000000e+02,3.000000000000000000e+03,2.541411950805642306e+01,0.000000000000000000e+00
1.420000000000000000e+02,3.000000000000000000e+03,2.540151152202654572e+01,0.000000000000000000e+00
1.430000000000000000e+02,3.000000000000000000e+03,2.538294800643082638e+01,0.000000000000000000e+00
1.440000000000000000e+02,3.000000000000000000e+03,2.536735571566915937e+01,0.000000000000000000e+00
1.450000000000000000e+02,3.000000000000000000e+03,2.535047458565151146e+01,0.000000000000000000e+00
1.460000000000000000e+02,3.000000000000000000e+03,2.534061800967257128e+01,0.000000000000000000e+00
1.470000000000000000e+02,3.000000000000000000e+03,2.532683920964500501e+01,0.000000000000000000e+00
1.480000000000000000e+02,3.000000000000000000e+03,2.532414879701235932e+01,0.000000000000000000e+00
1.490000000000000000e+02,3.000000000000000000e+03,2.530854678135461100e+01,0.000000000000000000e+00
1.500000000000000000e+02,3.000000000000000000e+03,2.528837654528089018e+01,-3.340746974572539330e-03
1.510000000000000000e+02,3.000000000000000000e+03,2.528430149703777019e+01,0.000000000000000000e+00
1.520000000000000000e+02,3.000000000000000000e+03,2.526974378988502323e+01,0.000000000000000000e+00
1.530000000000000000e+02,3.000000000000000000e+03,2.527037570221768448e+01,0.000000000000000000e+00
1.540000000000000000e+02,3.000000000000000000e+03,2.525435719684101699e+01,0.000000000000000000e+00
1.550000000000000000e+02,3.000000000000000000e+03,2.523731893370911195e+01,0.000000000000000000e+00
1.560000000000000000e+02,3.000000000000000000e+03,2.522517556041828257e+01,0.000000000000000000e+00
1.570000000000000000e+02,3.000000000000000000e+03,2.523381271155298222e+01,0.000000000000000000e+00
1.580000000000000000e+02,3.000000000000000000e+03,2.522025786395495217e+01,0.000000000000000000e+00
1.590000000000000000e+02,3.000000000000000000e+03,2.519645044494032504e+01,0.000000000000000000e+00
1.600000000000000000e+02,3.000000000000000000e+03,2.519654687321266096e+01,0.000000000000000000e+00
1.610000000000000000e+02,3.000000000000000000e+03,2.519575926466387727e+01,0.000000000000000000e+00
1.620000000000000000e+02,3.000000000000000000e+03,2.517245988269712598e+01,0.000000000000000000e+00
1.630000000000000000e+02,3.000000000000000000e+03,2.515613044645349206e+01,0.000000000000000000e+00
1.640000000000000000e+02,3.000000000000000000e+03,2.513503832657577775e+01,0.000000000000000000e+00
1.650000000000000000e+02,3.000000000000000000e+03,2.511508276292607533e+01,0.000000000000000000e+00
1.660000000000000000e+02,3.000000000000000000e+03,2.511690931616058364e+01,0.000000000000000000e+00
1.670000000000000000e+02,3.000000000000000000e+03,2.510683794645715139e+01,0.000000000000000000e+00
1.680000000000000000e+02,3.000000000000000000e+03,2.509166377923716595e+01,0.000000000000000000e+00
1.690000000000000000e+02,3.000000000000000000e+03,2.507007970220065474e+01,0.000000000000000000e+00
1.700000000000000000e+02,3.000000000000000000e+03,2.504904322182993326e+01,0.000000000000000000e+00
1.710000000000000000e+02,3.000000000000000000e+03,2.503231223396351979e+01,0.000000000000000000e+00
1.720000000000000000e+02,3.000000000000000000e+03,2.500676351244675644e+01,0.000000000000000000e+00
1.730000000000000000e+02,3.000000000000000000e+03,2.499503368909335421e+01,0.000000000000000000e+00
1.740000000000000000e+02,3.000000000000000000e+03,2.499068883566761912e+01,0.000000000000000000e+00
1.750000000000000000e+02,3.000000000000000000e+03,2.497688099683000118e+01,0.000000000000000000e+00
1.760000000000000000e+02,3.000000000000000000e+03,2.496019844408158761e+01,0.000000000000000000e+00
1.770000000000000000e+02,3.000000000000000000e+03,2.494178038656858831e+01,0.000000000000000000e+00
1.780000000000000000e+02,3.000000000000000000e+03,2.492789920654188762e+01,0.000000000000000000e+00
1.790000000000000000e+02,3.000000000000000000e+03,2.492476486019054605e+01,0.000000000000000000e+00
1.800000000000000000e+02,3.000000000000000000e+03,2.490241236315726781e+01,7.589892484247684479e-04
1.810000000000000000e+02,3.000000000000000000e+03,2.486986752773371379e+01,0.000000000000000000e+00
1.820000000000000000e+02,3.000000000000000000e+03,2.485919512257507336e+01,0.000000000000000000e+00
1.830000000000000000e+02,3.000000000000000000e+03,2.486048410631767069e+01,0.000000000000000000e+00
1.840000000000000000e+02,3.000000000000000000e+03,2.485077476828410781e+01,0.000000000000000000e+00
1.850000000000000000e+02,3.000000000000000000e+03,2.484380779973344744e+01,0.000000000000000000e+00
1.860000000000000000e+02,3.000000000000000000e+03,2.482701149508483596e+01,0.000000000000000000e+00
1.870000000000000000e+02,3.000000000000000000e+03,2.482214251655486592e+01,0.000000000000000000e+00
1.880000000000000000e+02,3.000000000000000000e+03,2.481200930716861208e+01,0.000000000000000000e+00
1.890000000000000000e+02,3.000000000000000000e+03,2.480063002965301422e+01,0.000000000000000000e+00
1.900000000000000000e+02,3.000000000000000000e+03,2.479510235036502763e+01,0.000000000000000000e+00
1.910000000000000000e+02,3.000000000000000000e+03,2.477103975100540012e+01,0.000000000000000000e+00
1.920000000000000000e+02,3.000000000000000000e+03,2.474762029371427019e+01,0.000000000000000000e+00
1.930000000000000000e+02,3.000000000000000000e+03,2.475036096241625572e+01,0.000000000000000000e+00
1.940000000000000000e+02,3.000000000000000000e+03,2.473525558014506842e+01,0.000000000000000000e+00
1.950000000000000000e+02,3.000000000000000000e+03,2.471116431053418339e+01,0.000000000000000000e+00
1.960000000000000000e+02,3.000000000000000000e+03,2.470282190277623258e+01,0.000000000000000000e+00
1.970000000000000000e+02,3.000000000000000000e+03,2.468164288296037867e+01,0.000000000000000000e+00
1.980000000000000000e+02,3.000000000000000000e+03,2.466665030962170846e+01,0.000000000000000000e+00
1.990000000000000000e+02,3.000000000000000000e+03,2.466938045434383042e+01,0.000000000000000000e+00
2.000000000000000000e+02,3.000000000000000000e+03,2.465580199693916086e+01,0.000000000000000000e+00
2.010000000000000000e+02,3.000000000000000000e+03,2.463248217490042791e+01,0.000000000000000000e+00
2.020000000000000000e+02,3.000000000000000000e+03,2.461676445291913495e+01,0.000000000000000000e+00
2.030000000000000000e+02,3.000000000000000000e+03,2.459584665850196572e+01,0.000000000000000000e+00
2.040000000000000000e+02,3.000000000000000000e+03,2.457937947273828883e+01,0.000000000000000000e+00
2.050000000000000000e+02,3.000000000000000000e+03,2.456361315894447017e+01,0.000000000000000000e+00
2.060000000000000000e+02,3.000000000000000000e+03,2.454910496763941907e+01,0.000000000000000000e+00
2.070000000000000000e+02,3.000000000000000000e+03,2.454168769497023206e+01,0.000000000000000000e+00
2.080000000000000000e+02,3.000000000000000000e+03,2.454785601439040832e+01,0.000000000000000000e+00
2.090000000000000000e+02,3.000000000000000000e+03,2.453407451830764074e+01,0.000000000000000000e+00
2.100000000000000000e+02,3.000000000000000000e+03,2.452063493395496963e+01,6.664376705884933472e-03
2.110000000000000000e+02,3.000000000000000000e+03,2.450598821474627442e+01,0.000000000000000000e+00
2.120000000000000000e+02,3.000000000000000000e+03,2.449274994535677763e+01,0.000000000000000000e+00
2.130000000000000000e+02,3.000000000000000000e+03,2.448196767664554230e+01,0.000000000000000000e+00
2.140000000000000000e+02,3.000000000000000000e+03,2.447542506669098472e+01,0.000000000000000000e+00
2.150000000000000000e+02,3.000000000000000000e+03,2.447816026747361207e+01,0.000000000000000000e+00
2.160000000000000000e+02,3.000000000000000000e+03,2.446906967058807680e+01,0.000000000000000000e+00
2.170000000000000000e+02,3.000000000000000000e+03,2.445001975762586355e+01,0.000000000000000000e+00
2.180000000000000000e+02,3.000000000000000000e+03,2.442636638985691633e+01,0.000000000000000000e+00
2.190000000000000000e+02,3.000000000000000000e+03,2.441033023699872828e+01,0.000000000000000000e+00
2.200000000000000000e+02,3.000000000000000000e+03,2.439193960796668392e+01,0.000000000000000000e+00
2.210000000000000000e+02,3.000000000000000000e+03,2.438059061825383367e+01,0.000000000000000000e+00
2.220000000000000000e+02,3.000000000000000000e+03,2.438242194736049484e+01,0.000000000000000000e+00
2.230000000000000000e+02,3.000000000000000000e+03,2.436908096477307240e+01,0.000000000000000000e+00
2.240000000000000000e+02,3.000000000000000000e+03,2.435991768162297788e+01,0.000000000000000000e+00
2.250000000000000000e+02,3.000000000000000000e+03,2.435419692975031225e+01,0.000000000000000000e+00
2.260000000000000000e+02,3.000000000000000000e+03,2.434656848541950680e+01,0.000000000000000000e+00
2.270000000000000000e+02,3.000000000000000000e+03,2.432146669054426269e+01,0.000000000000000000e+00
2.280000000000000000e+02,3.000000000000000000e+03,2.430838809970351733e+01,0.000000000000000000e+00
2.290000000000000000e+02,3.000000000000000000e+03,2.429440304166475428e+01,0.000000000000000000e+00
2.300000000000000000e+02,3.000000000000000000e+03,2.428737582163547160e+01,0.000000000000000000e+00
2.310000000000000000e+02,3.000000000000000000e+03,2.427057621474019555e+01,0.000000000000000000e+00
2.320000000000000000e+02,3.000000000000000000e+03,2.426486466668594488e+01,0.000000000000000000e+00
2.330000000000000000e+02,3.000000000000000000e+03,2.426875389162449892e+01,0.000000000000000000e+00
2.340000000000000000e+02,3.000000000000000000e+03,2.425725231363912471e+01,0.000000000000000000e+00
2.350000000000000000e+02,3.000000000000000000e+03,2.424171376249898557e+01,0.000000000000000000e+00
2.360000000000000000e+02,3.000000000000000000e+03,2.423395976158432319e+01,0.000000000000000000e+00
2.370000000000000000e+02,3.000000000000000000e+03,2.422056933280874347e+01,0.000000000000000000e+00
2.380000000000000000e+02,3.000000000000000000e+03,2.420756835500150217e+01,0.000000000000000000e+00
2.390000000000000000e+02,3.000000000000000000e+03,2.419704523441357225e+01,0.000000000000000000e+00
2.400000000000000000e+02,3.000000000000000000e+03,2.417752676449688920e+01,-2.789057325571775436e-04
2.410000000000000000e+02,3.000000000000000000e+03,2.415211375178403586e+01,0.000000000000000000e+00
2.420000000000000000e+02,3.000000000000000000e+03,2.413558871419673224e+01,0.000000000000000000e+00
2.430000000000000000e+02,3.000000000000000000e+03,2.412253201736342589e+01,0.000000000000000000e+00
2.440000000000000000e+02,3.000000000000000000e+03,2.410121970030801464e+01,0.000000000000000000e+00
2.450000000000000000e+02,3.000000000000000000e+03,2.408911271614848104e+01,0.000000000000000000e+00
2.460000000000000000e+02,3.000000000000000000e+03,2.406104572107645012e+01,0.000000000000000000e+00
2.470000000000000000e+02,3.000000000000000000e+03,2.403846658197885233e+01,0.000000000000000000e+00
2.480000000000000000e+02,3.000000000000000000e+03,2.402932796987571251e+01,0.000000000000000000e+00
2.490000000000000000e+02,3.000000000000000000e+03,2.401408429094759001e+01,0.000000000000000000e+00
2.500000000000000000e+02,3.000000000000000000e+03,2.400173443435810583e+01,0.000000000000000000e+00
2.510000000000000000e+02,3.000000000000000000e+03,2.399203993017566106e+01,0.000000000000000000e+00
2.520000000000000000e+02,2.700000000000000000e+03,2.398851478901470813e+01,0.000000000000000000e+00
2.530000000000000000e+02,2.400000000000000000e+03,2.398327057927113515e+01,0.000000000000000000e+00
2.540000000000000000e+02,2.100000000000000000e+03,2.397339720535816809e+01,0.000000000000000000e+00
2.550000000000000000e+02,1.800000000000000000e+03,2.396821190194897611e+01,0.000000000000000000e+00
2.560000000000000000e+02,1.500000000000000000e+03,2.395060667982372138e+01,0.000000000000000000e+00
2.570000000000000000e+02,1.200000000000000000e+03,2.393845806538323728e+01,0.000000000000000000e+00
2.580000000000000000e+02,9.000000000000000000e+02,2.394243301731687268e+01,0.000000000000000000e+00
2.590000000000000000e+02,6.000000000000000000e+02,2.393474426836888469e+01,0.000000000000000000e+00
2.600000000000000000e+02,3.000000000000000000e+02,2.394650940201614020e+01,0.000000000000000000e+00
2.610000000000000000e+02,0.000000000000000000e+00,2.395195453233725047e+01,0.000000000000000000e+00
2.620000000000000000e+02,0.000000000000000000e+00,2.394291085857946655e+01,0.000000000000000000e+00
2.630000000000000000e+02,0.000000000000000000e+00,2.396068603341892711e+01,0.000000000000000000e+00
2.640000000000000000e+02,0.000000000000000000e+00,2.397535246861638569e+01,0.000000000000000000e+00
2.650000000000000000e+02,0.000000000000000000e+00,2.397285326643848080e+01,0.000000000000000000e+00
2.660000000000000000e+02,0.000000000000000000e+00,2.397296721727059676e+01,0.000000000000000000e+00
2.670000000000000000e+02,0.000000000000000000e+00,2.396474284703401381e+01,0.000000000000000000e+00
2.680000000000000000e+02,0.000000000000000000e+00,2.397259383850504477e+01,0.000000000000000000e+00
2.690000000000000000e+02,0.000000000000000000e+00,2.396918354318541944e+01,0.000000000000000000e+00
2.700000000000000000e+02,0.000000000000000000e+00,2.397908856562216329e+01,-8.794642984867095947e-03
2.710000000000000000e+02,0.000000000000000000e+00,2.398558626813297323e+01,0.000000000000000000e+00
2.720000000000000000e+02,0.000000000000000000e+00,2.399146635628433089e+01,0.000000000000000000e+00
2.730000000000000000e+02,0.000000000000000000e+00,2.399189857986924324e+01,0.000000000000000000e+00
2.740000000000000000e+02,0.000000000000000000e+00,2.401012846182652183e+01,0.000000000000000000e+00
2.750000000000000000e+02,0.000000000000000000e+00,2.402780109617681603e+01,0.000000000000000000e+00
2.760000000000000000e+02,0.000000000000000000e+00,2.404575033180637789e+01,0.000000000000000000e+00
2.770000000000000000e+02,0.000000000000000000e+00,2.403671854981522671e+01,0.000000000000000000e+00
2.780000000000000000e+02,0.000000000000000000e+00,2.402230818033552850e+01,0.000000000000000000e+00
2.790000000000000000e+02,0.000000000000000000e+00,2.403943299605180073e+01,0.000000000000000000e+00
2.800000000000000000e+02,0.000000000000000000e+00,2.405485224591417293e+01,0.000000000000000000e+00
2.810000000000000000e+02,0.000000000000000000e+00,2.405876895186920450e+01,0.000000000000000000e+00
2.820000000000000000e+02,0.000000000000000000e+00,2.406537681177792365e+01,0.000000000000000000e+00
2.830000000000000000e+02,0.000000000000000000e+00,2.406861021005051882e+01,0.000000000000000000e+00
2.840000000000000000e+02,0.000000000000000000e+00,2.407525202107931506e+01,0.000000000000000000e+00
2.850000000000000000e+02,0.000000000000000000e+00,2.404394914832068508e+01,0.000000000000000000e+00
2.860000000000000000e+02,0.000000000000000000e+00,2.404374526321015892e+01,0.000000000000000000e+00
2.870000000000000000e+02,0.000000000000000000e+00,2.404593120535363937e+01,0.000000000000000000e+00
2.880000000000000000e+02,0.000000000000000000e+00,2.405904380180637503e+01,0.000000000000000000e+00
2.890000000000000000e+02,0.000000000000000000e+00,2.405583692464790957e+01,0.000000000000000000e+00
