Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
7.800000000000000000e+01,8.630514187322067983e+02,2.551411606755949890e+01,0.000000000000000000e+00,-6.931491270710743265e+03
7.900000000000000000e+01,8.855488567518508489e+02,2.546955832646027318e+01,0.000000000000000000e+00,-7.072671111403615214e+03
8.000000000000000000e+01,8.856032665845843894e+02,2.543252246590940047e+01,0.000000000000000000e+00,-7.212560077508591348e+03
8.100000000000000000e+01,8.945772751888779339e+02,2.540918332422374348e+01,0.000000000000000000e+00,-7.352014566671074135e+03
8.200000000000000000e+01,8.860293209640964278e+02,2.537643006267758139e+01,0.000000000000000000e+00,-7.490048153450683458e+03
8.300000000000000000e+01,8.664531060205397353e+02,2.534009829642326750e+01,0.000000000000000000e+00,-7.626549332810391206e+03
8.400000000000000000e+01,8.398845539205959767e+02,2.531718659541674299e+01,0.000000000000000000e+00,-7.762650103911058977e+03
8.500000000000000000e+01,8.084715948760029960e+02,2.527985369697343287e+01,0.000000000000000000e+00,-7.896149649533326738e+03
8.600000000000000000e+01,7.727864783209876123e+02,2.525673258329772608e+01,0.000000000000000000e+00,-8.029443090951332124e+03
8.700000000000000000e+01,7.318929973769581920e+02,2.523439303800921252e+01,0.000000000000000000e+00,-8.159025286013027653e+03
8.800000000000000000e+01,6.831419171634839813e+02,2.521509422862904870e+01,0.000000000000000000e+00,-8.288268491021037335e+03
8.900000000000000000e+01,6.213816493429865204e+02,2.519063422090315285e+01,0.000000000000000000e+00,-8.415031884057767456e+03
9.000000000000000000e+01,5.356279509695006027e+02,2.518901511408248339e+01,0.000000000000000000e+00,-8.540482555894443067e+03
9.100000000000000000e+01,3.909188291862827782e+02,2.521381981532608307e+01,2.400229277554899454e-04,-8.664766057319997344e+03
9.200000000000000000e+01,2.853045470847212073e+02,2.524379048292349381e+01,0.000000000000000000e+00,-8.787375133154971991e+03
9.300000000000000000e+01,2.082233169486228235e+02,2.525958830494672469e+01,0.000000000000000000e+00,-8.907687437354295980e+03
9.400000000000000000e+01,1.519667550777126053e+02,2.529284471896759356e+01,0.000000000000000000e+00,-9.026479126427642768e+03
9.500000000000000000e+01,1.109089957837653060e+02,2.532912460339331062e+01,0.000000000000000000e+00,-9.142251991029508645e+03
9.600000000000000000e+01,8.094408799238389918e+01,2.536130201140226248e+01,0.000000000000000000e+00,-9.255903332856687484e+03
9.700000000000000000e+01,5.907538487840802333e+01,2.539193461719225553e+01,0.000000000000000000e+00,-9.367739837078668643e+03
9.800000000000000000e+01,4.311587024301775983e+01,2.544128912477211202e+01,0.000000000000000000e+00,-9.476563927280483767e+03
9.900000000000000000e+01,3.146944630383613628e+01,2.547012075209757143e+01,0.000000000000000000e+00,-9.583516667310177581e+03
1.000000000000000000e+02,2.297131741325046050e+01,2.551704521479231502e+01,0.000000000000000000e+00,-9.688268398678104859e+03
1.010000000000000000e+02,3.046650519310123428e+01,2.556088012363659701e+01,0.000000000000000000e+00,-9.789805013166856952e+03
1.020000000000000000e+02,4.101010839806656350e+01,2.560306723816074381e+01,0.000000000000000000e+00,-9.888752008302952163e+03
1.030000000000000000e+02,5.565651692153732455e+01,2.565236796757628923e+01,0.000000000000000000e+00,-9.985337764795316616e+03
1.040000000000000000e+02,7.587041296911739607e+01,2.570482845742013112e+01,0.000000000000000000e+00,-1.007978589349178947e+04
1.050000000000000000e+02,1.036732256020564904e+02,2.572571281967609025e+01,0.000000000000000000e+00,-1.017195888327341527e+04
1.060000000000000000e+02,1.418452830074885753e+02,2.576736734255555561e+01,0.000000000000000000e+00,-1.026110489107976900e+04
1.070000000000000000e+02,1.942038531833328534e+02,2.581773435892117874e+01,0.000000000000000000e+00,-1.034809463103103917e+04
1.080000000000000000e+02,2.659848844270246104e+02,2.584541146380438192e+01,0.000000000000000000e+00,-1.043159895294744638e+04
1.090000000000000000e+02,3.643666143194987512e+02,2.587101132427433825e+01,0.000000000000000000e+00,-1.051288547428176389e+04
1.100000000000000000e+02,4.991874170077931012e+02,2.591525031179169503e+01,0.000000000000000000e+00,-1.059099055927459267e+04
1.110000000000000000e+02,8.225614501513218784e+02,2.592189553003196067e+01,0.000000000000000000e+00,-1.066662037011850043e+04
1.120000000000000000e+02,1.005132966127656118e+03,2.588861481291592526e+01,0.000000000000000000e+00,-1.073976423830084968e+04
1.130000000000000000e+02,1.099778758490182099e+03,2.586328480444698741e+01,0.000000000000000000e+00,-1.081080291473600664e+04
1.140000000000000000e+02,1.139274351283628903e+03,2.585069704766981857e+01,0.000000000000000000e+00,-1.087853166542839608e+04
1.150000000000000000e+02,1.144165898154494471e+03,2.583005126447571342e+01,0.000000000000000000e+00,-1.094301984633735265e+04
1.160000000000000000e+02,1.127506354744609780e+03,2.580617382279119454e+01,0.000000000000000000e+00,-1.100535982646647608e+04
1.170000000000000000e+02,1.097703839669677109e+03,2.576956634525809520e+01,0.000000000000000000e+00,-1.106461858873686288e+04
1.180000000000000000e+02,1.060238119828575691e+03,2.574140171793072440e+01,0.000000000000000000e+00,-1.112100108058535261e+04
1.190000000000000000e+02,1.018692292532706347e+03,2.573147036798799547e+01,0.000000000000000000e+00,-1.117506424744735705e+04
1.200000000000000000e+02,9.753632236305236347e+02,2.569379472307295487e+01,0.000000000000000000e+00,-1.122520724504158716e+04
1.210000000000000000e+02,1.053320866594783865e+03,2.566054290369823931e+01,1.338934525847434998e-04,-1.127363718309905380e+04
1.220000000000000000e+02,1.084995606801381882e+03,2.564306068187507393e+01,0.000000000000000000e+00,-1.131886917746096151e+04
1.230000000000000000e+02,1.087544405561716076e+03,2.562080725504554479e+01,0.000000000000000000e+00,-1.136136177522237995e+04
1.240000000000000000e+02,1.072022107184070819e+03,2.559693918584112282e+01,0.000000000000000000e+00,-1.140131572594004683e+04
1.250000000000000000e+02,1.045561096967905087e+03,2.556940153766297996e+01,0.000000000000000000e+00,-1.143804807514441200e+04
1.260000000000000000e+02,1.012722573810361610e+03,2.552941365714481137e+01,0.000000000000000000e+00,-1.147200795649341308e+04
1.270000000000000000e+02,9.763027644956694076e+02,2.552102883863184601e+01,0.000000000000000000e+00,-1.150387144405895378e+04
1.280000000000000000e+02,9.377851533725552144e+02,2.548996635291916135e+01,0.000000000000000000e+00,-1.153293336125530186e+04
1.290000000000000000e+02,8.975516397956632773e+02,2.547694527458755687e+01,0.000000000000000000e+00,-1.156028366543419543e+04
1.300000000000000000e+02,8.549112181226037137e+02,2.545741219236560227e+01,0.000000000000000000e+00,-1.158305321517470293e+04
1.310000000000000000e+02,9.086915784087088923e+02,2.543907722549433714e+01,0.000000000000000000e+00,-1.160406957696744939e+04
1.320000000000000000e+02,9.301006319334630916e+02,2.542163121413198468e+01,0.000000000000000000e+00,-1.162387320774432737e+04
1.330000000000000000e+02,9.305559658394267899e+02,2.541372891380974153e+01,0.000000000000000000e+00,-1.164086558506041183e+04
1.340000000000000000e+02,9.172224218760526355e+02,2.540995550362206501e+01,0.000000000000000000e+00,-1.165481291197516839e+04
1.350000000000000000e+02,8.942035465265399807e+02,2.540236882124786177e+01,0.000000000000000000e+00,-1.166554238902940415e+04
