Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
5.200000000000000000e+01,1.622066824180884437e-01,2.503080086379576841e+01,0.000000000000000000e+00,1.340056815232447116e+04
5.300000000000000000e+01,1.572221821600330582e-01,2.504544183214877151e+01,0.000000000000000000e+00,1.313950847906552372e+04
5.400000000000000000e+01,1.530935387438197015e-01,2.504204810577350315e+01,0.000000000000000000e+00,1.287462649388593854e+04
5.500000000000000000e+01,1.496501195760235325e-01,2.503947238415055310e+01,0.000000000000000000e+00,1.260703105135640362e+04
5.600000000000000000e+01,1.513181519777979100e-01,2.505341650664900754e+01,0.000000000000000000e+00,1.233705070913195959e+04
5.700000000000000000e+01,1.536330115283187636e-01,2.503387762685409612e+01,0.000000000000000000e+00,1.206405500568091520e+04
5.800000000000000000e+01,1.561025455696389841e-01,2.503116574012992501e+01,0.000000000000000000e+00,1.178842977931906353e+04
5.900000000000000000e+01,1.584999297984042432e-01,2.502550361641822008e+01,0.000000000000000000e+00,1.151012702258807258e+04
6.000000000000000000e+01,1.607284217302645257e-01,2.500422818900077004e+01,0.000000000000000000e+00,1.122939339812095568e+04
6.100000000000000000e+01,1.551261499218897499e-01,2.499785700450795645e+01,-4.820700269192457199e-06,1.094650091992269154e+04
6.200000000000000000e+01,1.506731460956537982e-01,2.500137404935714613e+01,0.000000000000000000e+00,1.066271405220712768e+04
6.300000000000000000e+01,1.471085125042093100e-01,2.501470907506619668e+01,0.000000000000000000e+00,1.037647869376538438e+04
6.400000000000000000e+01,1.442224713263834945e-01,2.500811802916216209e+01,0.000000000000000000e+00,1.008858374904814991e+04
6.500000000000000000e+01,1.418607014097026386e-01,2.500172211635529251e+01,0.000000000000000000e+00,9.797972549504425842e+03
6.600000000000000000e+01,1.386589457505985334e-01,2.499939267150420008e+01,0.000000000000000000e+00,9.505216439668147359e+03
6.700000000000000000e+01,1.363594017629975452e-01,2.499473568810817881e+01,0.000000000000000000e+00,9.211662489221023861e+03
